direct_visual,annotation_index,cue,associations,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,score,num_associations
,803,beach,"[""poodle"", ""shark""]",30H4UDGLT34I4IMF8VCADH4U14MMP7,A3RTW9UWYKSNWX,3PEG1BH7AEDJOGN8ECCRE0B9A5FKBR,Submitted,2022-05-26 11:58:55+03:00,random_10_12_candidates_1877,"[""haystack.jpg"", ""shark.jpg""]","[""poodle.jpg"", ""shark.jpg""]",67,67,sharp,beach,"[""blood"", ""suit"", ""loo"", ""poodle"", ""haystack"", ""playground"", ""hash"", ""shark"", ""gear"", ""gallery"", ""speck"", ""author""]",67,2
,804,female,"[""geisha"", ""queen""]",3YJ6NA41JC2S3AGU5YZIXPCDW2VPJT,A382S0KJMW3K9S,3FDWKV9VCNOTA3WHZF62Y3V1OVHMUF,Submitted,2022-05-25 01:01:09+03:00,random_10_12_candidates_900,"[""geisha.jpg"", ""queen.jpg""]","[""detective.jpg"", ""geisha.jpg"", ""queen.jpg""]",67,100,female,hair,"[""radiator"", ""detective"", ""geisha"", ""queen"", ""airport"", ""potassium"", ""hip"", ""flooring"", ""peanuts"", ""red""]",67,2
,805,hair,"[""detective"", ""geisha"", ""queen""]",3YJ6NA41JC2S3AGU5YZIXPCDW2VPJT,A382S0KJMW3K9S,3FDWKV9VCNOTA3WHZF62Y3V1OVHMUF,Submitted,2022-05-25 01:01:09+03:00,random_10_12_candidates_900,"[""geisha.jpg"", ""queen.jpg""]","[""detective.jpg"", ""geisha.jpg"", ""queen.jpg""]",67,100,female,hair,"[""radiator"", ""detective"", ""geisha"", ""queen"", ""airport"", ""potassium"", ""hip"", ""flooring"", ""peanuts"", ""red""]",100,3
,806,stop,"[""detective"", ""airport"", ""red""]",3DH6GAKTYZBCC3DZE7YNYATFJ5KYZQ,A16184N1RO5OJV,3FDWKV9VCNOTA3WHZF62Y3V1OVHMUF,Submitted,2022-05-25 02:31:41+03:00,random_10_12_candidates_900,"[""detective.jpg"", ""airport.jpg"", ""red.jpg""]","[""geisha.jpg"", ""queen.jpg""]",0,67,stop,traditional,"[""radiator"", ""detective"", ""geisha"", ""queen"", ""airport"", ""potassium"", ""hip"", ""flooring"", ""peanuts"", ""red""]",0,3
,807,traditional,"[""geisha"", ""queen""]",3DH6GAKTYZBCC3DZE7YNYATFJ5KYZQ,A16184N1RO5OJV,3FDWKV9VCNOTA3WHZF62Y3V1OVHMUF,Submitted,2022-05-25 02:31:41+03:00,random_10_12_candidates_900,"[""detective.jpg"", ""airport.jpg"", ""red.jpg""]","[""geisha.jpg"", ""queen.jpg""]",0,67,stop,traditional,"[""radiator"", ""detective"", ""geisha"", ""queen"", ""airport"", ""potassium"", ""hip"", ""flooring"", ""peanuts"", ""red""]",67,2
,808,fins,"[""radiator"", ""airport""]",3JMSRU9HQJGXXERYD9XQ61O3DIGVEF,A1HKYY6XI2OHO1,3FDWKV9VCNOTA3WHZF62Y3V1OVHMUF,Submitted,2022-05-25 04:21:50+03:00,random_10_12_candidates_900,"[""radiator.jpg"", ""airport.jpg""]","[""airport.jpg"", ""flooring.jpg""]",67,67,fins,board,"[""radiator"", ""detective"", ""geisha"", ""queen"", ""airport"", ""potassium"", ""hip"", ""flooring"", ""peanuts"", ""red""]",67,2
,809,board,"[""airport"", ""flooring""]",3JMSRU9HQJGXXERYD9XQ61O3DIGVEF,A1HKYY6XI2OHO1,3FDWKV9VCNOTA3WHZF62Y3V1OVHMUF,Submitted,2022-05-25 04:21:50+03:00,random_10_12_candidates_900,"[""radiator.jpg"", ""airport.jpg""]","[""airport.jpg"", ""flooring.jpg""]",67,67,fins,board,"[""radiator"", ""detective"", ""geisha"", ""queen"", ""airport"", ""potassium"", ""hip"", ""flooring"", ""peanuts"", ""red""]",67,2
,810,thirsty,"[""sweaty"", ""soda""]",3VNL7UK1XG5AQ0N53PHHN1LISY2FTO,A16184N1RO5OJV,3HFWPF5AK95C94W34S6NN34737FS3P,Submitted,2022-05-25 01:18:18+03:00,random_10_12_candidates_654,"[""sweaty.jpg"", ""soda.jpg""]","[""chop.jpg"", ""soda.jpg"", ""chip.jpg""]",67,50,thirsty,unhealthy,"[""sweaty"", ""chop"", ""soda"", ""neighborhood"", ""girl"", ""chip"", ""exam"", ""kitten"", ""koala"", ""cucumber"", ""leaf"", ""poem""]",67,2
,811,unhealthy,"[""chop"", ""soda"", ""chip""]",3VNL7UK1XG5AQ0N53PHHN1LISY2FTO,A16184N1RO5OJV,3HFWPF5AK95C94W34S6NN34737FS3P,Submitted,2022-05-25 01:18:18+03:00,random_10_12_candidates_654,"[""sweaty.jpg"", ""soda.jpg""]","[""chop.jpg"", ""soda.jpg"", ""chip.jpg""]",67,50,thirsty,unhealthy,"[""sweaty"", ""chop"", ""soda"", ""neighborhood"", ""girl"", ""chip"", ""exam"", ""kitten"", ""koala"", ""cucumber"", ""leaf"", ""poem""]",50,3
,812,female,"[""sweaty"", ""girl"", ""exam""]",3IO1LGZLKAJV9N26ZY3I2ZCILMO68X,A382S0KJMW3K9S,3HFWPF5AK95C94W34S6NN34737FS3P,Submitted,2022-05-25 03:13:54+03:00,random_10_12_candidates_654,"[""sweaty.jpg"", ""girl.jpg"", ""exam.jpg""]","[""kitten.jpg"", ""koala.jpg""]",80,67,female,fur,"[""sweaty"", ""chop"", ""soda"", ""neighborhood"", ""girl"", ""chip"", ""exam"", ""kitten"", ""koala"", ""cucumber"", ""leaf"", ""poem""]",80,3
,813,fur,"[""kitten"", ""koala""]",3IO1LGZLKAJV9N26ZY3I2ZCILMO68X,A382S0KJMW3K9S,3HFWPF5AK95C94W34S6NN34737FS3P,Submitted,2022-05-25 03:13:54+03:00,random_10_12_candidates_654,"[""sweaty.jpg"", ""girl.jpg"", ""exam.jpg""]","[""kitten.jpg"", ""koala.jpg""]",80,67,female,fur,"[""sweaty"", ""chop"", ""soda"", ""neighborhood"", ""girl"", ""chip"", ""exam"", ""kitten"", ""koala"", ""cucumber"", ""leaf"", ""poem""]",67,2
,814,naughty,"[""sweaty"", ""cucumber""]",3I3WADAZ9RQ2BBP81WI97FOI4WKO55,A1HKYY6XI2OHO1,3HFWPF5AK95C94W34S6NN34737FS3P,Submitted,2022-05-25 04:20:52+03:00,random_10_12_candidates_654,"[""sweaty.jpg"", ""cucumber.jpg""]","[""soda.jpg"", ""cucumber.jpg""]",67,67,naughty,insertable,"[""sweaty"", ""chop"", ""soda"", ""neighborhood"", ""girl"", ""chip"", ""exam"", ""kitten"", ""koala"", ""cucumber"", ""leaf"", ""poem""]",67,2
,815,insertable,"[""soda"", ""cucumber""]",3I3WADAZ9RQ2BBP81WI97FOI4WKO55,A1HKYY6XI2OHO1,3HFWPF5AK95C94W34S6NN34737FS3P,Submitted,2022-05-25 04:20:52+03:00,random_10_12_candidates_654,"[""sweaty.jpg"", ""cucumber.jpg""]","[""soda.jpg"", ""cucumber.jpg""]",67,67,naughty,insertable,"[""sweaty"", ""chop"", ""soda"", ""neighborhood"", ""girl"", ""chip"", ""exam"", ""kitten"", ""koala"", ""cucumber"", ""leaf"", ""poem""]",67,2
,816,fluids,"[""plumbing"", ""chemotherapy""]",3K3R2QNK8CPGP3BH087ZI1L98EU9UX,A1HKYY6XI2OHO1,32TMVRKDGNKF8G0YQ851GHWC5D484Q,Submitted,2022-05-25 05:00:56+03:00,random_10_12_candidates_1908,"[""plumbing.jpg"", ""chemotherapy.jpg""]","[""hearts.jpg"", ""teddy.jpg""]",67,0,fluids,romcom,"[""hearts"", ""plumbing"", ""mars"", ""hip"", ""chemotherapy"", ""armada"", ""spinach"", ""blueprint"", ""sail"", ""teddy""]",67,2
,817,romcom,"[""hearts"", ""teddy""]",3K3R2QNK8CPGP3BH087ZI1L98EU9UX,A1HKYY6XI2OHO1,32TMVRKDGNKF8G0YQ851GHWC5D484Q,Submitted,2022-05-25 05:00:56+03:00,random_10_12_candidates_1908,"[""plumbing.jpg"", ""chemotherapy.jpg""]","[""hearts.jpg"", ""teddy.jpg""]",67,0,fluids,romcom,"[""hearts"", ""plumbing"", ""mars"", ""hip"", ""chemotherapy"", ""armada"", ""spinach"", ""blueprint"", ""sail"", ""teddy""]",0,2
,818,calcium,"[""hip"", ""spinach""]",3X1FV8S5JYDVHSNPJ4NE649FR4EVGS,A16184N1RO5OJV,32TMVRKDGNKF8G0YQ851GHWC5D484Q,Submitted,2022-05-26 01:22:38+03:00,random_10_12_candidates_1908,"[""hip.jpg"", ""spinach.jpg""]","[""plumbing.jpg"", ""blueprint.jpg""]",0,67,calcium,engineer,"[""hearts"", ""plumbing"", ""mars"", ""hip"", ""chemotherapy"", ""armada"", ""spinach"", ""blueprint"", ""sail"", ""teddy""]",0,2
,819,engineer,"[""plumbing"", ""blueprint""]",3X1FV8S5JYDVHSNPJ4NE649FR4EVGS,A16184N1RO5OJV,32TMVRKDGNKF8G0YQ851GHWC5D484Q,Submitted,2022-05-26 01:22:38+03:00,random_10_12_candidates_1908,"[""hip.jpg"", ""spinach.jpg""]","[""plumbing.jpg"", ""blueprint.jpg""]",0,67,calcium,engineer,"[""hearts"", ""plumbing"", ""mars"", ""hip"", ""chemotherapy"", ""armada"", ""spinach"", ""blueprint"", ""sail"", ""teddy""]",67,2
,820,three,"[""hearts"", ""armada""]",3QECW5O0KINIO3UGXD481PU54BBT5L,A3RTW9UWYKSNWX,32TMVRKDGNKF8G0YQ851GHWC5D484Q,Submitted,2022-05-26 11:00:10+03:00,random_10_12_candidates_1908,"[""hearts.jpg"", ""armada.jpg""]","[""mars.jpg"", ""hip.jpg""]",0,67,three,rotate,"[""hearts"", ""plumbing"", ""mars"", ""hip"", ""chemotherapy"", ""armada"", ""spinach"", ""blueprint"", ""sail"", ""teddy""]",0,2
,821,rotate,"[""mars"", ""hip""]",3QECW5O0KINIO3UGXD481PU54BBT5L,A3RTW9UWYKSNWX,32TMVRKDGNKF8G0YQ851GHWC5D484Q,Submitted,2022-05-26 11:00:10+03:00,random_10_12_candidates_1908,"[""hearts.jpg"", ""armada.jpg""]","[""mars.jpg"", ""hip.jpg""]",0,67,three,rotate,"[""hearts"", ""plumbing"", ""mars"", ""hip"", ""chemotherapy"", ""armada"", ""spinach"", ""blueprint"", ""sail"", ""teddy""]",67,2
,822,roswell,"[""shuttle"", ""android""]",3QBD8R3Z225KFSL8NRZZ2NI440RO42,A1HKYY6XI2OHO1,3N2YPY1GI6KVBUT4N7SOHHSBT0ZEV7,Submitted,2022-05-25 04:57:32+03:00,random_10_12_candidates_526,"[""shuttle.jpg"", ""android.jpg""]","[""pumpkin.jpg"", ""coal.jpg""]",67,67,roswell,crispy,"[""reptile"", ""surface"", ""soccer"", ""family"", ""lane"", ""pumpkin"", ""coal"", ""shuttle"", ""nail"", ""android""]",67,2
,823,crispy,"[""pumpkin"", ""coal""]",3QBD8R3Z225KFSL8NRZZ2NI440RO42,A1HKYY6XI2OHO1,3N2YPY1GI6KVBUT4N7SOHHSBT0ZEV7,Submitted,2022-05-25 04:57:32+03:00,random_10_12_candidates_526,"[""shuttle.jpg"", ""android.jpg""]","[""pumpkin.jpg"", ""coal.jpg""]",67,67,roswell,crispy,"[""reptile"", ""surface"", ""soccer"", ""family"", ""lane"", ""pumpkin"", ""coal"", ""shuttle"", ""nail"", ""android""]",67,2
,824,male,"[""soccer"", ""family""]",3EFE17QCRDRTPW1W9F0RGH1970RHS2,A382S0KJMW3K9S,3N2YPY1GI6KVBUT4N7SOHHSBT0ZEV7,Submitted,2022-05-26 00:36:31+03:00,random_10_12_candidates_526,"[""soccer.jpg"", ""family.jpg""]","[""family.jpg"", ""nail.jpg""]",100,100,male,female,"[""reptile"", ""surface"", ""soccer"", ""family"", ""lane"", ""pumpkin"", ""coal"", ""shuttle"", ""nail"", ""android""]",100,2
,825,female,"[""family"", ""nail""]",3EFE17QCRDRTPW1W9F0RGH1970RHS2,A382S0KJMW3K9S,3N2YPY1GI6KVBUT4N7SOHHSBT0ZEV7,Submitted,2022-05-26 00:36:31+03:00,random_10_12_candidates_526,"[""soccer.jpg"", ""family.jpg""]","[""family.jpg"", ""nail.jpg""]",100,100,male,female,"[""reptile"", ""surface"", ""soccer"", ""family"", ""lane"", ""pumpkin"", ""coal"", ""shuttle"", ""nail"", ""android""]",100,2
,826,update,"[""surface"", ""android""]",33OOO72IVI73NO3VCNRGFV0FWT1TCZ,A3RTW9UWYKSNWX,3N2YPY1GI6KVBUT4N7SOHHSBT0ZEV7,Submitted,2022-05-26 11:42:56+03:00,random_10_12_candidates_526,"[""surface.jpg"", ""android.jpg""]","[""surface.jpg"", ""lane.jpg""]",0,67,update,sand,"[""reptile"", ""surface"", ""soccer"", ""family"", ""lane"", ""pumpkin"", ""coal"", ""shuttle"", ""nail"", ""android""]",0,2
,827,sand,"[""surface"", ""lane""]",33OOO72IVI73NO3VCNRGFV0FWT1TCZ,A3RTW9UWYKSNWX,3N2YPY1GI6KVBUT4N7SOHHSBT0ZEV7,Submitted,2022-05-26 11:42:56+03:00,random_10_12_candidates_526,"[""surface.jpg"", ""android.jpg""]","[""surface.jpg"", ""lane.jpg""]",0,67,update,sand,"[""reptile"", ""surface"", ""soccer"", ""family"", ""lane"", ""pumpkin"", ""coal"", ""shuttle"", ""nail"", ""android""]",67,2
,828,pain,"[""cavity"", ""insulin""]",3ZOTGHDK5JX3HDNJDSVH0QYAIGNSO6,A382S0KJMW3K9S,3YD0MU1NC2NQARBWP4NMFKMHM3UA7G,Submitted,2022-05-25 02:56:07+03:00,random_10_12_candidates_1654,"[""cavity.jpg"", ""insulin.jpg""]","[""cloud.jpg"", ""yard.jpg""]",67,67,pain,outside,"[""cloud"", ""clerk"", ""cavity"", ""horse"", ""insulin"", ""mice"", ""tortoise"", ""tray"", ""yard"", ""wand""]",67,2
,829,outside,"[""cloud"", ""yard""]",3ZOTGHDK5JX3HDNJDSVH0QYAIGNSO6,A382S0KJMW3K9S,3YD0MU1NC2NQARBWP4NMFKMHM3UA7G,Submitted,2022-05-25 02:56:07+03:00,random_10_12_candidates_1654,"[""cavity.jpg"", ""insulin.jpg""]","[""cloud.jpg"", ""yard.jpg""]",67,67,pain,outside,"[""cloud"", ""clerk"", ""cavity"", ""horse"", ""insulin"", ""mice"", ""tortoise"", ""tray"", ""yard"", ""wand""]",67,2
,830,race,"[""horse"", ""tortoise""]",3K5TEWLKGWX9DJTK9SNHRGMV6CAVIE,A1HKYY6XI2OHO1,3YD0MU1NC2NQARBWP4NMFKMHM3UA7G,Submitted,2022-05-25 08:10:47+03:00,random_10_12_candidates_1654,"[""horse.jpg"", ""tortoise.jpg""]","[""clerk.jpg"", ""wand.jpg""]",67,67,race,witch,"[""cloud"", ""clerk"", ""cavity"", ""horse"", ""insulin"", ""mice"", ""tortoise"", ""tray"", ""yard"", ""wand""]",67,2
,831,witch,"[""clerk"", ""wand""]",3K5TEWLKGWX9DJTK9SNHRGMV6CAVIE,A1HKYY6XI2OHO1,3YD0MU1NC2NQARBWP4NMFKMHM3UA7G,Submitted,2022-05-25 08:10:47+03:00,random_10_12_candidates_1654,"[""horse.jpg"", ""tortoise.jpg""]","[""clerk.jpg"", ""wand.jpg""]",67,67,race,witch,"[""cloud"", ""clerk"", ""cavity"", ""horse"", ""insulin"", ""mice"", ""tortoise"", ""tray"", ""yard"", ""wand""]",67,2
,832,vet,"[""horse"", ""mice"", ""tortoise""]",34S6N1K2ZW56LJ66P63Q4VNEF3AHL9,A2QX3YJXAAHHVV,3YD0MU1NC2NQARBWP4NMFKMHM3UA7G,Submitted,2022-05-25 18:50:05+03:00,random_10_12_candidates_1654,"[""horse.jpg"", ""mice.jpg"", ""tortoise.jpg""]","[""cloud.jpg"", ""yard.jpg""]",50,0,vet,outdoor,"[""cloud"", ""clerk"", ""cavity"", ""horse"", ""insulin"", ""mice"", ""tortoise"", ""tray"", ""yard"", ""wand""]",50,3
,833,outdoor,"[""cloud"", ""yard""]",34S6N1K2ZW56LJ66P63Q4VNEF3AHL9,A2QX3YJXAAHHVV,3YD0MU1NC2NQARBWP4NMFKMHM3UA7G,Submitted,2022-05-25 18:50:05+03:00,random_10_12_candidates_1654,"[""horse.jpg"", ""mice.jpg"", ""tortoise.jpg""]","[""cloud.jpg"", ""yard.jpg""]",50,0,vet,outdoor,"[""cloud"", ""clerk"", ""cavity"", ""horse"", ""insulin"", ""mice"", ""tortoise"", ""tray"", ""yard"", ""wand""]",0,2
,834,classroom,"[""chair"", ""computer""]",3EFVCAY5L4V7XIHDJHX7B3HN8T3J8E,A1HKYY6XI2OHO1,3P7RGTLO6EZE56IG8YCVJPR3SNUKAW,Submitted,2022-05-25 08:59:47+03:00,random_10_12_candidates_626,"[""chair.jpg"", ""computer.jpg""]","[""maple.jpg"", ""frost.jpg""]",0,67,classroom,trim,"[""throat"", ""maple"", ""chair"", ""frost"", ""rise"", ""crocodile"", ""venus"", ""computer"", ""purple"", ""tag"", ""pentagon"", ""nun""]",0,2
,835,trim,"[""maple"", ""frost""]",3EFVCAY5L4V7XIHDJHX7B3HN8T3J8E,A1HKYY6XI2OHO1,3P7RGTLO6EZE56IG8YCVJPR3SNUKAW,Submitted,2022-05-25 08:59:47+03:00,random_10_12_candidates_626,"[""chair.jpg"", ""computer.jpg""]","[""maple.jpg"", ""frost.jpg""]",0,67,classroom,trim,"[""throat"", ""maple"", ""chair"", ""frost"", ""rise"", ""crocodile"", ""venus"", ""computer"", ""purple"", ""tag"", ""pentagon"", ""nun""]",67,2
,836,rotate,"[""maple"", ""venus""]",3PJ71Z61R5O0G6KJYKXF7ZGCYLP19R,AZLZA0Q87TJZO,3P7RGTLO6EZE56IG8YCVJPR3SNUKAW,Submitted,2022-05-25 20:57:13+03:00,random_10_12_candidates_626,"[""maple.jpg"", ""venus.jpg""]","[""maple.jpg"", ""frost.jpg"", ""crocodile.jpg""]",100,100,rotate,cool,"[""throat"", ""maple"", ""chair"", ""frost"", ""rise"", ""crocodile"", ""venus"", ""computer"", ""purple"", ""tag"", ""pentagon"", ""nun""]",100,2
,837,cool,"[""maple"", ""frost"", ""crocodile""]",3PJ71Z61R5O0G6KJYKXF7ZGCYLP19R,AZLZA0Q87TJZO,3P7RGTLO6EZE56IG8YCVJPR3SNUKAW,Submitted,2022-05-25 20:57:13+03:00,random_10_12_candidates_626,"[""maple.jpg"", ""venus.jpg""]","[""maple.jpg"", ""frost.jpg"", ""crocodile.jpg""]",100,100,rotate,cool,"[""throat"", ""maple"", ""chair"", ""frost"", ""rise"", ""crocodile"", ""venus"", ""computer"", ""purple"", ""tag"", ""pentagon"", ""nun""]",100,3
,838,ebay,"[""computer"", ""tag""]",39JEC7537VNI0G7KHIRVGDO0TCRVCN,A382S0KJMW3K9S,3P7RGTLO6EZE56IG8YCVJPR3SNUKAW,Submitted,2022-05-26 02:11:46+03:00,random_10_12_candidates_626,"[""computer.jpg"", ""tag.jpg""]","[""maple.jpg"", ""frost.jpg""]",67,67,ebay,plants,"[""throat"", ""maple"", ""chair"", ""frost"", ""rise"", ""crocodile"", ""venus"", ""computer"", ""purple"", ""tag"", ""pentagon"", ""nun""]",67,2
,839,plants,"[""maple"", ""frost""]",39JEC7537VNI0G7KHIRVGDO0TCRVCN,A382S0KJMW3K9S,3P7RGTLO6EZE56IG8YCVJPR3SNUKAW,Submitted,2022-05-26 02:11:46+03:00,random_10_12_candidates_626,"[""computer.jpg"", ""tag.jpg""]","[""maple.jpg"", ""frost.jpg""]",67,67,ebay,plants,"[""throat"", ""maple"", ""chair"", ""frost"", ""rise"", ""crocodile"", ""venus"", ""computer"", ""purple"", ""tag"", ""pentagon"", ""nun""]",67,2
,840,surroundings,"[""caterpillar"", ""lizard""]",3DYGAII7PMU9PXK70OJRUQOZAX9QP7,A1HKYY6XI2OHO1,3ZXV7Q5FJBARIZN0R1HP97PMKUYCFO,Submitted,2022-05-25 05:43:32+03:00,random_10_12_candidates_970,"[""caterpillar.jpg"", ""lizard.jpg""]","[""pager.jpg"", ""article.jpg""]",67,67,surroundings,words,"[""sketch"", ""pictures"", ""caterpillar"", ""lizard"", ""coat"", ""pager"", ""barbecue"", ""article"", ""seed"", ""mason""]",67,2
,841,words,"[""pager"", ""article""]",3DYGAII7PMU9PXK70OJRUQOZAX9QP7,A1HKYY6XI2OHO1,3ZXV7Q5FJBARIZN0R1HP97PMKUYCFO,Submitted,2022-05-25 05:43:32+03:00,random_10_12_candidates_970,"[""caterpillar.jpg"", ""lizard.jpg""]","[""pager.jpg"", ""article.jpg""]",67,67,surroundings,words,"[""sketch"", ""pictures"", ""caterpillar"", ""lizard"", ""coat"", ""pager"", ""barbecue"", ""article"", ""seed"", ""mason""]",67,2
,842,clothes,"[""coat"", ""mason""]",3QFUFYSY9Z1Q9F8FOOG9FT9QD15F4H,A382S0KJMW3K9S,3ZXV7Q5FJBARIZN0R1HP97PMKUYCFO,Submitted,2022-05-25 16:33:34+03:00,random_10_12_candidates_970,"[""coat.jpg"", ""mason.jpg""]","[""coat.jpg"", ""mason.jpg""]",67,100,clothes,hands,"[""sketch"", ""pictures"", ""caterpillar"", ""lizard"", ""coat"", ""pager"", ""barbecue"", ""article"", ""seed"", ""mason""]",67,2
,843,hands,"[""coat"", ""mason""]",3QFUFYSY9Z1Q9F8FOOG9FT9QD15F4H,A382S0KJMW3K9S,3ZXV7Q5FJBARIZN0R1HP97PMKUYCFO,Submitted,2022-05-25 16:33:34+03:00,random_10_12_candidates_970,"[""coat.jpg"", ""mason.jpg""]","[""coat.jpg"", ""mason.jpg""]",67,100,clothes,hands,"[""sketch"", ""pictures"", ""caterpillar"", ""lizard"", ""coat"", ""pager"", ""barbecue"", ""article"", ""seed"", ""mason""]",100,2
,844,evolving,"[""caterpillar"", ""seed""]",3A7Y0R2P2PAXCJILRP9ZR2YGZ4QXJI,A2QX3YJXAAHHVV,3ZXV7Q5FJBARIZN0R1HP97PMKUYCFO,Submitted,2022-05-25 18:55:37+03:00,random_10_12_candidates_970,"[""caterpillar.jpg"", ""seed.jpg""]","[""caterpillar.jpg"", ""seed.jpg""]",100,67,evolving,metamorphosis,"[""sketch"", ""pictures"", ""caterpillar"", ""lizard"", ""coat"", ""pager"", ""barbecue"", ""article"", ""seed"", ""mason""]",100,2
,845,metamorphosis,"[""caterpillar"", ""seed""]",3A7Y0R2P2PAXCJILRP9ZR2YGZ4QXJI,A2QX3YJXAAHHVV,3ZXV7Q5FJBARIZN0R1HP97PMKUYCFO,Submitted,2022-05-25 18:55:37+03:00,random_10_12_candidates_970,"[""caterpillar.jpg"", ""seed.jpg""]","[""caterpillar.jpg"", ""seed.jpg""]",100,67,evolving,metamorphosis,"[""sketch"", ""pictures"", ""caterpillar"", ""lizard"", ""coat"", ""pager"", ""barbecue"", ""article"", ""seed"", ""mason""]",67,2
,846,fierce,"[""wolf"", ""shark""]",3VELCLL3GL59HGBW16X7HV2N1GE1F7,A1HKYY6XI2OHO1,3CIS7GGG655VYF44IHIJLVQSFTQEUI,Submitted,2022-05-25 08:31:09+03:00,random_10_12_candidates_1719,"[""wolf.jpg"", ""shark.jpg""]","[""umbrella.jpg"", ""night.jpg""]",67,100,fierce,underneath,"[""blackboard"", ""pile"", ""cleavage"", ""weed"", ""wolf"", ""mustard"", ""hand"", ""adobe"", ""library"", ""umbrella"", ""shark"", ""night""]",67,2
,847,underneath,"[""umbrella"", ""night""]",3VELCLL3GL59HGBW16X7HV2N1GE1F7,A1HKYY6XI2OHO1,3CIS7GGG655VYF44IHIJLVQSFTQEUI,Submitted,2022-05-25 08:31:09+03:00,random_10_12_candidates_1719,"[""wolf.jpg"", ""shark.jpg""]","[""umbrella.jpg"", ""night.jpg""]",67,100,fierce,underneath,"[""blackboard"", ""pile"", ""cleavage"", ""weed"", ""wolf"", ""mustard"", ""hand"", ""adobe"", ""library"", ""umbrella"", ""shark"", ""night""]",100,2
,848,attack,"[""wolf"", ""shark""]",3Y4W8Q93L06S58DYHEM60J6IEEVDV1,A3RTW9UWYKSNWX,3CIS7GGG655VYF44IHIJLVQSFTQEUI,Submitted,2022-05-26 11:53:11+03:00,random_10_12_candidates_1719,"[""wolf.jpg"", ""shark.jpg""]","[""blackboard.jpg"", ""library.jpg""]",100,67,attack,teacher,"[""blackboard"", ""pile"", ""cleavage"", ""weed"", ""wolf"", ""mustard"", ""hand"", ""adobe"", ""library"", ""umbrella"", ""shark"", ""night""]",100,2
,849,teacher,"[""blackboard"", ""library""]",3Y4W8Q93L06S58DYHEM60J6IEEVDV1,A3RTW9UWYKSNWX,3CIS7GGG655VYF44IHIJLVQSFTQEUI,Submitted,2022-05-26 11:53:11+03:00,random_10_12_candidates_1719,"[""wolf.jpg"", ""shark.jpg""]","[""blackboard.jpg"", ""library.jpg""]",100,67,attack,teacher,"[""blackboard"", ""pile"", ""cleavage"", ""weed"", ""wolf"", ""mustard"", ""hand"", ""adobe"", ""library"", ""umbrella"", ""shark"", ""night""]",67,2
,850,teeth,"[""cleavage"", ""shark""]",3PMBY0YE28PK39UHEHMZOVZ32MG9CX,A382S0KJMW3K9S,3CIS7GGG655VYF44IHIJLVQSFTQEUI,Submitted,2022-05-26 14:17:29+03:00,random_10_12_candidates_1719,"[""cleavage.jpg"", ""shark.jpg""]","[""wolf.jpg"", ""shark.jpg""]",0,0,teeth,animal,"[""blackboard"", ""pile"", ""cleavage"", ""weed"", ""wolf"", ""mustard"", ""hand"", ""adobe"", ""library"", ""umbrella"", ""shark"", ""night""]",0,2
,851,animal,"[""wolf"", ""shark""]",3PMBY0YE28PK39UHEHMZOVZ32MG9CX,A382S0KJMW3K9S,3CIS7GGG655VYF44IHIJLVQSFTQEUI,Submitted,2022-05-26 14:17:29+03:00,random_10_12_candidates_1719,"[""cleavage.jpg"", ""shark.jpg""]","[""wolf.jpg"", ""shark.jpg""]",0,0,teeth,animal,"[""blackboard"", ""pile"", ""cleavage"", ""weed"", ""wolf"", ""mustard"", ""hand"", ""adobe"", ""library"", ""umbrella"", ""shark"", ""night""]",0,2
,852,sign,"[""currency"", ""contract"", ""scanner""]",3TUI152ZZC968515FM81TU617HZ1QA,A2QX3YJXAAHHVV,3P6ENY9P79I29Y06E11BNVZUDEVHIT,Submitted,2022-05-25 04:43:19+03:00,random_10_12_candidates_1943,"[""currency.jpg"", ""contract.jpg"", ""scanner.jpg""]","[""currency.jpg"", ""contract.jpg"", ""scanner.jpg""]",100,100,sign,signature,"[""sphinx"", ""gorge"", ""wicker"", ""japan"", ""currency"", ""air"", ""leopard"", ""throw up"", ""contract"", ""scanner""]",100,3
,853,signature,"[""currency"", ""contract"", ""scanner""]",3TUI152ZZC968515FM81TU617HZ1QA,A2QX3YJXAAHHVV,3P6ENY9P79I29Y06E11BNVZUDEVHIT,Submitted,2022-05-25 04:43:19+03:00,random_10_12_candidates_1943,"[""currency.jpg"", ""contract.jpg"", ""scanner.jpg""]","[""currency.jpg"", ""contract.jpg"", ""scanner.jpg""]",100,100,sign,signature,"[""sphinx"", ""gorge"", ""wicker"", ""japan"", ""currency"", ""air"", ""leopard"", ""throw up"", ""contract"", ""scanner""]",100,3
,854,negotiation,"[""currency"", ""contract""]",3GFK2QRXXA3AGKYASI9JO9148ZC5WU,A1HKYY6XI2OHO1,3P6ENY9P79I29Y06E11BNVZUDEVHIT,Submitted,2022-05-25 09:07:51+03:00,random_10_12_candidates_1943,"[""currency.jpg"", ""contract.jpg""]","[""wicker.jpg"", ""air.jpg""]",67,0,negotiation,weave,"[""sphinx"", ""gorge"", ""wicker"", ""japan"", ""currency"", ""air"", ""leopard"", ""throw up"", ""contract"", ""scanner""]",67,2
